year,agegroup,sex,race3,educ,deaths,pop,mortality_rate
2000,30-34,2,1,2,153.473128284188,150596.778663201,0.00101909967561404
2000,30-34,2,2,1,3414.27496878237,3198325.87435939,0.00106751941575254
2000,30-34,2,2,2,448.25935102001,601157.98414302,0.000745659814630967
2000,35-39,1,1,1,11120.2451509136,2585502.68198228,0.00430099927120857
2000,35-39,1,1,2,398.044396721272,116780.113288496,0.0034084946958215
2000,35-39,1,2,1,11164.0194367153,2804824.49192541,0.00398029162568087
2000,35-39,1,2,2,1137.77227509949,497647.712803818,0.00228630062155639
2000,35-39,2,1,1,4460.51978914558,2569776.36790838,0.0017357618526067
2000,35-39,2,1,2,234.163010697783,142768.334870602,0.00164016069046414
2000,35-39,2,2,1,4606.50440986369,3039829.06584649,0.00151538271069888
2000,35-39,2,2,2,651.54032596087,614445.231374526,0.00106037168602214
2000,40-44,1,1,1,11965.0032585643,2198223.64889623,0.00544303272534266
2000,40-44,1,1,2,469.936284440138,106691.855835396,0.00440461252417573
2000,40-44,1,2,1,13096.8803806939,2433535.20659581,0.00538183312293833
2000,40-44,1,2,2,1530.95953308568,468928.28867257,0.00326480523795969
2000,40-44,2,1,1,5555.37593047168,2193009.85982475,0.00253321976897798
2000,40-44,2,1,2,293.576776813544,116369.495767936,0.00252279839210607
2000,40-44,2,2,1,6240.15672560384,2690678.31276133,0.00231917605906588
2000,40-44,2,2,2,927.770337129911,529910.331645983,0.00175080628122142
2000,45-49,1,1,1,12351.2954457579,1779473.8082932,0.00694098187239111
2000,45-49,1,1,2,565.4997914856,86989.3694578988,0.00650079193595364
2000,45-49,1,2,1,15316.3617704536,2022985.52352962,0.00757116726358486
2000,45-49,1,2,2,1904.09119660623,390440.298719273,0.00487677937664746
2000,45-49,2,1,1,6627.41700372761,1779547.19180338,0.00372421537020967
2000,45-49,2,1,2,279.287504712895,90780.9141521254,0.00307650024590941
2000,45-49,2,2,1,8033.7117691658,2276280.37250065,0.00352931557387204
2000,45-49,2,2,2,1057.36707358822,411489.521543839,0.00256960874634464
2000,50-54,1,1,1,12738.9382232199,1417004.46075331,0.00899004807398248
2000,50-54,1,1,2,600.100358221344,61254.0330109362,0.00979691179051349
2000,50-54,1,2,1,17740.0479059948,1680039.68031867,0.0105593029223154
2000,50-54,1,2,2,2237.39610978036,287494.825917084,0.00778238739651491
2000,50-54,2,1,1,7817.35479182861,1447301.72267623,0.00540133039942315
2000,50-54,2,1,2,271.594201951285,56767.8616608889,0.00478429509241854
2000,50-54,2,2,1,10059.4953212186,1916346.29543203,0.00524930976473163
2000,50-54,2,2,2,1105.06347243285,272456.120230858,0.00405593191115144
2000,55-59,1,1,1,13000.1862020778,1096559.88956741,0.0118554274378998
2000,55-59,1,1,2,500.886166297461,36402.6161995878,0.0137596200105841
2000,55-59,1,2,1,20698.413401725,1331359.24190416,0.0155468281965139
2000,55-59,1,2,2,2247.87784523205,186232.252328837,0.0120702929654896
2000,55-59,2,1,1,8349.62271351216,1165125.8070696,0.00716628424402704
2000,55-59,2,1,2,201.35443550728,29117.3132311226,0.00691528211785895
2000,55-59,2,2,1,12272.9399543882,1568472.17686474,0.00782477377375025
